"","custid","SUBSCRIBE","Disc","Title","LastOrder","Pcode","DA_Income","DA_Under20","DA_Over60","DA_Single","NumDeliv","NumMeals","MealsPerDeliv","Healthy","Veggie","Meaty","Special","TotPurch","Weeks3Meals","Sample"
"699",1973673,NA,"NA","NA",2018-01-02,"R4K 0G",83.1,302,125,24,14,28,2,0,0,22,6,301.647868998349,NA,"Holdout"
"700",3286509,NA,"Senior","Mr",2017-12-15,"T1G 0E",63.9,46,176,57,25,50,2,40,0,2,8,546.608575992286,NA,"Holdout"
"701",2901655,"N","NA","NA",2017-12-01,"E8T 3S3",55.8,171,146,57,22,66,3,22,6,1,37,704.444097317755,NA,"Estimation"
"702",1460340,"N","NA","Mr",2017-12-27,"J6N 0T0",109.4,335,175,45,24,48,2,0,11,0,37,668.162242770195,NA,"Validation"
"703",2091282,"N","NA","Ms",2017-12-24,"A2H 0A1",68.2,233,182,25,24,48,2,25,2,9,12,626.917821854353,NA,"Estimation"
"704",2733502,"N","NA","NA",2017-12-17,"G3Z 3W6",69.7,185,215,51,26,26,1,4,0,9,13,286.554863136262,NA,"Estimation"
"705",3209308,NA,"NA","NA",2018-02-20,"H7M 3P8",47.5,118,145,72,44,25,0.568181818181818,7,0,12,6,333.121320419014,3,"Holdout"
"706",1409604,NA,"NA","NA",2017-12-18,"E6J 1G9",43.1,174,138,38,23,46,2,33,0,10,3,601.348317064345,NA,"Holdout"
"707",2853092,"N","NA","Ms",2017-11-22,"P8N 0L7",39.5,253,237,59,18,36,2,0,3,0,33,451.686474859715,NA,"Validation"
"708",2440897,"N","NA","Mr",2017-12-21,"N7G 3K3",61.6,213,166,62,22,44,2,15,2,1,26,459.838644124568,NA,"Estimation"
"709",3098491,"N","NA","Dr",2018-02-10,"J8A 0T8",97.2,168,123,0,17,17,1,7,0,3,7,237.738429509103,NA,"Estimation"
"710",1486112,"N","Senior","Ms",2017-11-21,"K7G 1Y",NA,135,NA,NA,16,16,1,4,1,3,8,190.334398895502,NA,"Estimation"
"711",1388194,"N","Student","Mrs",2018-01-17,"G5H 3S",101.4,192,133,54,5,10,2,2,0,4,4,121.053024288267,NA,"Estimation"
"712",3020311,"N","NA","Mr",2017-12-30,"G5B 1H",95.9,115,126,32,25,50,2,0,0,3,47,502.646576892585,NA,"Estimation"
"713",3092383,"N","NA","Ms",2018-02-21,"E7L 3L",65.2,387,91,6,19,38,2,3,4,5,26,448.579467210919,NA,"Validation"
"714",2093018,NA,"NA","NA",2018-01-25,"B2T 2W",45.5,310,200,54,15,45,3,10,0,14,21,471.215531760827,NA,"Holdout"
"715",2673953,"N","Senior","Ms",2018-02-05,"J2W 0H",63.4,247,90,24,21,42,2,8,2,1,31,422.305242441595,NA,"Validation"
"716",2799634,"N","NA","Mrs",2018-02-23,"G5T 2B",21.8,208,183,63,26,78,3,12,0,4,62,819.150144986808,NA,"Validation"
"717",3251831,"Y","NA","Mrs",2018-02-16,"E7B 3X",63.7,167,88,23,14,28,2,19,7,1,1,352.766029179096,0,"Estimation"
"718",3190441,"N","NA","Mrs",2017-11-22,"V0L 3S",103.2,329,82,34,17,17,1,9,2,0,6,203.630289085209,NA,"Estimation"
"719",1686587,"N","Senior","Dr",2017-12-30,"B1B 1J",72.6,109,112,53,15,15,1,0,2,10,3,152.783134113997,NA,"Validation"
"720",1272524,"N","Senior","Mrs",2018-02-08,"H0H 2B",91.9,267,168,50,13,26,2,12,6,7,1,289.509978249669,NA,"Estimation"
"721",1829953,"N","NA","Ms",2018-02-10,"B0V 2H9",79.8,216,210,32,12,36,3,28,1,3,4,391.884244680405,NA,"Validation"
"722",3276702,"N","NA","NA",2018-03-01,"J6R 3P0",54.4,260,197,52,17,17,1,7,2,5,3,176.023968629539,NA,"Validation"
"723",1196165,"N","Student","Mrs",2018-01-08,"L9N 0L2",104.9,298,94,35,22,22,1,0,3,15,4,303.979058999568,NA,"Estimation"
"724",1132777,"N","NA","Dr",2018-01-03,"B1K 1E1",68.4,199,178,58,31,62,2,32,0,12,18,785.994496628642,NA,"Validation"
"725",2672557,NA,"NA","NA",2018-01-29,"L3V 1R5",50.5,214,152,39,25,50,2,17,1,1,31,539.637868572026,NA,"Holdout"
"726",2503479,NA,"NA","NA",2017-11-15,"G0S 1C4",71.4,4,162,45,15,30,2,15,0,15,0,385.40462711826,NA,"Holdout"
"727",2557528,"N","NA","NA",2018-01-22,"T1L 2L5",39.6,188,103,36,39,78,2,54,18,6,0,1072.21607682109,NA,"Estimation"
"728",2403854,"N","NA","Mrs",2018-01-26,"T1P 0G1",87.3,258,106,26,27,54,2,5,4,0,45,642.294775061309,NA,"Estimation"
"729",2866603,NA,"NA","NA",2018-01-08,"V1R 2A4",80,353,221,40,18,54,3,4,12,18,20,667.557022165507,NA,"Holdout"
"730",2059364,"N","NA","NA",2018-01-26,"B1K 2R",62.9,119,155,61,21,42,2,9,0,14,19,467.315422084183,NA,"Validation"
"731",2842608,"N","NA","NA",2018-01-23,"J0M 0C",60.2,216,188,34,30,90,3,20,11,25,34,1038.66524532437,NA,"Validation"
"732",2259429,"N","NA","Mrs",2018-02-02,"J0E 1H",88.7,201,149,82,15,30,2,14,0,0,16,329.717208389193,NA,"Estimation"
"733",1281641,"N","Senior","Ms",2018-02-05,"H7X 3L",48.8,296,137,32,26,78,3,14,6,4,54,791.049298334867,NA,"Validation"
"734",3321098,"N","NA","Ms",2018-02-25,"M8V 2J",50.3,182,71,54,15,30,2,8,4,8,10,365.440814327449,NA,"Validation"
"735",2554060,NA,"NA","NA",2018-01-21,"E5M 3X",78.5,199,216,35,21,42,2,17,9,7,9,568.135138683021,NA,"Holdout"
"736",2151665,NA,"NA","Mrs",2017-12-26,"E4T 0H",61,132,264,67,25,50,2,27,6,8,9,610.71886504069,NA,"Holdout"
"737",2674655,"N","NA","Dr",2018-02-20,"H3J 1L",88.5,198,242,35,21,21,1,0,0,1,20,268.235240735114,NA,"Estimation"
"738",1792590,"Y","Senior","NA",2018-02-22,"G6G 0C",66,118,162,32,49,98,2,0,0,29,69,1186.52365864813,1,"Estimation"
"739",2285445,"N","NA","NA",2018-02-27,"E2A 1T",93.9,189,234,25,15,30,2,6,1,0,23,346.444693766534,NA,"Estimation"
"740",1307138,"N","Senior","Mr",2018-02-02,"E5T 3G",79.9,157,198,27,15,30,2,15,3,0,12,350.087844002992,NA,"Validation"
"741",3164283,NA,"NA","Mr",2018-01-27,"K9V 2C1",25.1,188,167,85,17,34,2,12,0,11,11,461.485766384751,NA,"Holdout"
"742",2434164,"N","NA","NA",2018-02-20,"B1G 3Z9",43.3,152,201,48,31,31,1,10,3,0,18,401.464300533757,NA,"Validation"
"743",2928434,"N","Student","Mrs",2017-11-29,"T4L 0G4",95.7,316,146,15,17,17,1,8,1,4,4,186.373801993206,NA,"Estimation"
"744",1463880,"N","NA","Mr",2018-02-28,"E4H 0Z5",83.8,159,83,15,19,38,2,21,11,0,6,452.957645412534,NA,"Validation"
"745",2654414,NA,"NA","Mr",2017-12-20,"G6G 1L2",50.7,197,196,18,19,38,2,21,6,0,11,408.959803324193,NA,"Holdout"
"746",1570153,"N","NA","NA",2018-02-21,"E1J 2Y1",43.1,172,196,2,15,30,2,2,1,3,24,333.124519418925,NA,"Validation"
"747",1394163,NA,"NA","NA",2018-01-21,"R9A 2T9",90.7,250,206,3,38,76,2,31,27,0,18,789.135863699019,1,"Holdout"
"748",2506633,"Y","Senior","Mr",2018-03-01,"K2S 1Z3",53.8,288,90,55,49,49,1,38,2,1,8,513.30400044471,2,"Estimation"
"749",1710209,"N","NA","Mr",2018-02-01,"T4V 0R3",106,175,118,54,15,30,2,2,2,14,12,389.040658157319,NA,"Estimation"
"750",2161265,"N","NA","Mr",2018-02-20,"R5G 2J",105.4,128,141,58,13,39,3,8,0,3,28,421.176784800366,NA,"Estimation"
"751",2314515,"N","NA","Dr",2018-01-21,"J0X 2W",40.9,228,259,42,25,25,1,13,0,0,12,319.297213107347,NA,"Estimation"
"752",1352339,"Y","Senior","Dr",2018-02-09,"E8A 3R",53.1,237,123,34,26,26,1,12,4,4,6,283.814078908414,3,"Estimation"
"753",1126104,"N","NA","Mrs",2017-12-01,"K7G 0Y",45,174,115,55,15,30,2,11,0,0,19,409.768701642752,NA,"Estimation"
"754",3215031,NA,"NA","Mr",2018-02-06,"G6L 3T",83.3,247,301,55,30,60,2,5,13,36,6,606.970000192523,NA,"Holdout"
"755",1913468,"N","NA","NA",2018-01-05,"B2E 1P",44.2,214,149,34,25,50,2,36,14,0,0,572.051117010415,NA,"Estimation"
"756",3188735,"N","Senior","Mrs",2018-01-04,"R1A 1W",29.3,110,150,59,14,42,3,26,4,11,1,562.456919264048,NA,"Estimation"
"757",1729817,NA,"NA","NA",2018-02-04,"G5V 1H",110.4,242,117,42,24,72,3,62,8,0,2,837.728901028633,NA,"Holdout"
"758",1729638,"N","Senior","Mr",2018-01-28,"J8N 2W",90.1,116,196,43,20,40,2,21,5,0,14,559.36972014606,NA,"Estimation"
"759",2050038,"N","NA","Mrs",2017-12-11,"M4W 2R",86.3,292,228,67,22,66,3,13,8,0,45,698.52634061873,NA,"Estimation"
"760",1132653,"N","NA","Mr",2018-02-03,"J5R 0V",56.7,226,104,51,21,42,2,19,0,0,23,523.778792325407,NA,"Validation"
"761",1891887,"N","Student","NA",2018-02-13,"N3Y 0L3",69.8,314,155,83,14,28,2,16,0,5,7,286.276817768812,NA,"Validation"
"762",1273650,"N","NA","Mr",2018-01-26,"L7B 0K9",82.4,193,188,42,22,44,2,0,9,33,2,447.273429006338,NA,"Estimation"
"763",1698719,"N","NA","Mr",2018-01-26,"E3E 3C8",44.4,90,209,14,25,50,2,18,5,5,22,551.361186988652,NA,"Validation"
"764",2434409,"N","NA","Mrs",2017-11-25,"M1B 2Y6",67.5,102,127,3,12,24,2,16,2,6,0,275.630676537752,NA,"Estimation"
"765",1761831,NA,"NA","Mrs",2017-12-28,"L7J 1W0",73.5,290,68,33,19,57,3,18,3,28,8,663.758548401296,NA,"Holdout"
"766",1139537,NA,"NA","Ms",2018-01-25,"B2G 2Z3",103.9,157,140,18,6,12,2,1,4,1,6,135.460093952715,1,"Holdout"
"767",2971697,"N","NA","NA",2017-12-10,"T4X 2L5",82.8,131,164,44,17,34,2,2,6,8,18,438.573589973152,NA,"Validation"
"768",3168467,NA,"NA","Ms",2018-01-30,"L9S 0V2",95.6,221,189,22,24,24,1,11,0,7,6,248.790952205658,NA,"Holdout"
"769",1670376,NA,"NA","NA",2017-12-23,"E8P 0P8",72.8,182,95,54,23,46,2,6,4,16,20,624.767312631011,NA,"Holdout"
"770",1273594,"N","NA","NA",2018-02-08,"E7P 3V",47.7,125,126,40,18,18,1,2,0,0,16,238.249318901449,NA,"Validation"
"771",1869865,NA,"NA","NA",2018-01-16,"E4X 3R",63.2,22,132,61,32,64,2,37,0,0,27,871.345443129539,NA,"Holdout"
"772",1685650,"N","Senior","NA",2017-11-18,"E8P 2J",36.7,168,127,55,11,22,2,12,4,5,1,299.45434762165,NA,"Estimation"
"773",1987215,"N","NA","NA",2018-02-27,"T7Z 0L",88.6,224,206,31,30,60,2,0,0,13,47,664.976612180471,NA,"Estimation"
"774",2294906,"Y","NA","NA",2018-01-14,"J5A 1G",98.3,175,99,65,32,64,2,34,4,3,23,780.284582495689,4,"Validation"
"775",1130399,"N","NA","NA",2018-01-18,"E5P 2J",68.7,189,122,51,24,48,2,33,5,10,0,526.644825339317,NA,"Estimation"
"776",2458842,"N","NA","NA",2018-01-31,"J8N 0S",50.4,168,103,59,36,72,2,42,11,0,19,733.014517888427,NA,"Estimation"
"777",1707012,"Y","NA","Ms",2017-12-05,"E5M 0C",91.7,216,95,22,19,57,3,13,2,18,24,723.02885453403,1,"Validation"
"778",3291750,"N","Senior","Ms",2017-11-21,"J1A 3L",72.8,249,205,32,14,28,2,22,4,2,0,359.776962757111,NA,"Estimation"
"779",2153762,NA,"NA","Mr",2017-12-24,"E7B 0V",62.3,292,124,50,28,56,2,22,0,17,17,627.766618609428,NA,"Holdout"
"780",1434034,"N","Senior","NA",2017-12-27,"E5A 0R",92.5,89,164,28,30,60,2,27,1,10,22,696.866747662425,NA,"Estimation"
"781",1954210,"N","Senior","NA",2018-02-05,"N4X 2K1",54.8,215,109,45,23,69,3,52,5,8,4,757.089939761907,NA,"Estimation"
"782",3093818,"Y","Student","NA",2018-01-22,"G0C 3L6",93,182,216,57,38,76,2,6,29,41,0,1046.39024866372,3,"Estimation"
"783",3015910,NA,"NA","NA",2018-01-23,"J3T 1W6",53.2,273,79,20,29,58,2,36,5,0,17,584.284779209644,NA,"Holdout"
"784",1307030,"N","Senior","Mr",2018-02-27,"J5W 0S1",77.8,355,159,16,20,20,1,0,1,8,11,272.848517671227,NA,"Estimation"
"785",1995428,"Y","NA","Mrs",2018-02-13,"G0T 0J4",87.8,199,127,20,32,96,3,7,74,2,13,1009.70100545883,3,"Validation"
"786",1779800,"N","NA","Mrs",2017-11-21,"A0E 1Y1",43.3,229,181,24,16,32,2,28,2,0,2,347.867748260498,NA,"Validation"
"787",2489797,"Y","Student","NA",2018-02-26,"J5A 2L3",78,273,106,2,47,25,0.531914893617021,0,2,23,0,314.186493540183,2,"Validation"
"788",1286876,"N","NA","NA",2018-01-13,"J0M 3W4",67.8,306,206,14,16,32,2,1,3,4,24,405.38791513443,NA,"Validation"
"789",1219199,NA,"NA","Mr",2018-01-18,"V9G 0S7",83.5,283,115,6,13,39,3,2,0,3,34,531.810988560319,NA,"Holdout"
"790",2514054,"N","Student","Mr",2018-02-24,"G0R 0K",54.2,55,106,43,16,16,1,16,0,0,0,190.455799460411,NA,"Estimation"
"791",2701574,"N","Senior","Mr",2018-02-10,"J8H 1H",68.3,119,188,79,20,60,3,24,2,6,28,670.680328197777,NA,"Estimation"
"792",1948179,"N","NA","Mrs",2018-01-25,"E8B 3A",97.6,178,205,32,30,30,1,3,6,20,1,346.583702042699,NA,"Validation"
"793",1566239,NA,"NA","Ms",2018-01-17,"G0R 1H",73.4,332,166,65,16,16,1,12,1,2,1,168.840177178383,NA,"Holdout"
"794",2885805,"N","NA","Ms",2018-02-28,"E5B 1H",86.5,209,129,72,23,46,2,20,6,7,13,623.271123681217,NA,"Validation"
"795",2919939,"N","Student","Dr",2018-02-08,"T1G 3A",65.6,206,139,53,31,93,3,3,13,5,72,1274.8637989182,NA,"Validation"
"796",1208899,NA,"NA","Mr",2018-01-03,"L6A 3A",49.4,206,141,40,22,22,1,11,2,1,8,257.461888201535,NA,"Holdout"
"797",1223093,"N","Senior","NA",2018-01-18,"E6L 2W",69.8,241,95,54,10,20,2,5,0,15,0,242.034351453185,NA,"Estimation"
"798",2678757,"N","NA","NA",2018-02-17,"H7B 0V",45.5,289,153,56,14,28,2,4,6,3,15,355.430583812296,NA,"Estimation"
"799",1851366,"N","NA","Ms",2018-01-03,"E5J 0E",18.1,270,154,47,13,26,2,2,3,0,21,349.961845207959,NA,"Validation"
"800",2185689,"N","NA","Ms",2018-01-05,"L7J 0W",93.4,34,121,43,25,50,2,42,0,3,5,614.008532557636,NA,"Validation"
"801",1358421,NA,"NA","Mr",2018-02-14,"J2N 1S7",48.3,52,105,43,33,99,3,17,1,8,73,1003.91375117563,NA,"Holdout"
"802",1858773,NA,"Student","Mr",2017-12-16,"N3Y 3P6",33.5,194,211,52,10,30,3,29,0,1,0,414.870071858168,NA,"Holdout"
"803",2611116,"Y","NA","Ms",2018-02-22,"S9X 1X3",NA,252,NA,NA,37,111,3,21,0,23,67,1207.00501136854,1,"Validation"
"804",1393725,NA,"NA","NA",2018-01-27,"T1G 1Z9",69.8,89,243,33,18,18,1,1,0,2,15,244.198110613972,NA,"Holdout"
"805",1832409,"N","Student","Dr",2018-02-25,"H7X 3H8",58,249,134,24,27,54,2,0,11,1,42,595.555819161236,NA,"Estimation"
"806",3049420,NA,"NA","Mrs",2017-12-08,"J4V 0C8",66.4,126,155,5,13,26,2,7,0,19,0,332.670099373907,NA,"Holdout"
"807",1472562,"N","Student","Mrs",2018-01-31,"T9M 1G6",61.5,218,186,45,25,50,2,0,4,5,41,559.005028940737,NA,"Estimation"
"808",1782142,"N","Senior","NA",2018-01-27,"A1Y 2E4",89.9,199,196,21,20,40,2,17,6,5,12,449.102565571666,NA,"Estimation"
"809",3061909,"N","NA","NA",2017-12-19,"V4V 3E8",84.6,117,212,72,23,46,2,1,9,12,24,499.440436504781,NA,"Estimation"
"810",3017377,NA,"NA","NA",2017-12-12,"H8R 2L",35.5,322,159,35,13,26,2,0,4,2,20,326.001926533878,NA,"Holdout"
"811",3159485,"Y","NA","NA",2018-01-29,"T4X 1T",77.1,250,180,27,18,18,1,9,1,1,7,186.062101364136,1,"Estimation"
"812",2840782,"N","Student","Mr",2018-02-06,"K1E 2Y",84.5,400,228,52,36,72,2,13,7,22,30,908.424965232611,NA,"Validation"
"813",2422957,"N","NA","NA",2017-12-21,"G4W 0G",83.4,250,165,25,14,14,1,10,2,2,0,192.702926039696,NA,"Estimation"
"814",2124402,"N","NA","Mrs",2018-02-27,"L4P 1W",21.5,176,234,35,34,68,2,1,9,31,27,926.87781701982,NA,"Validation"
"815",2193089,"N","Senior","NA",2018-02-12,"J5A 0H",NA,190,NA,NA,23,46,2,39,1,5,1,521.175023697317,NA,"Estimation"
"816",2298019,NA,"NA","Mr",2018-02-01,"L9T 2J",109.6,161,112,32,36,108,3,4,3,0,101,1243.96861575544,2,"Holdout"
"817",2000521,NA,"NA","Ms",2018-02-20,"J4V 2J",85.9,110,175,61,44,88,2,46,0,22,20,883.206357091665,2,"Holdout"
"818",2795050,"N","NA","Mrs",2017-12-01,"H9P 3P",35.8,48,94,73,20,20,1,0,7,0,13,232.950537838042,NA,"Estimation"
"819",2075643,"N","Student","NA",2018-02-26,"R4K 0G",36.7,200,173,32,17,34,2,28,0,4,2,350.63255994767,NA,"Validation"
"820",1223537,"N","Student","Mr",2017-12-02,"T1G 0E",79.8,308,103,55,22,66,3,24,1,0,41,755.088702958077,NA,"Estimation"
"821",2454109,"N","NA","Mr",2018-02-21,"E8T 3S3",66.5,227,134,47,19,38,2,19,15,4,0,512.250645335764,NA,"Validation"
"822",3059530,NA,"NA","Ms",2017-12-23,"J6N 0T0",89.2,177,181,52,27,54,2,13,6,3,32,733.466032907367,NA,"Holdout"
"823",2018828,"N","NA","Mr",2018-02-08,"A2H 0A1",75.9,255,118,67,19,38,2,21,8,4,5,497.045824885368,NA,"Estimation"
"824",2441099,"N","NA","NA",2017-12-06,"G3Z 3W6",71.6,213,95,53,20,40,2,8,11,10,11,458.319715186954,NA,"Validation"
"825",1784014,"N","NA","NA",2018-01-07,"H7M 3P8",73.7,240,143,24,32,64,2,3,0,37,24,663.81164586544,NA,"Validation"
"826",2483496,"N","NA","NA",2018-02-20,"E6J 1G9",73.3,236,124,30,17,34,2,7,5,0,22,353.585683077574,NA,"Estimation"
"827",1374619,"N","NA","Ms",2018-01-13,"P8N 0L7",44.6,188,209,47,33,33,1,1,6,9,17,461.394701907411,NA,"Estimation"
"828",1704587,"N","NA","NA",2018-02-19,"N7G 3K3",NA,272,NA,NA,15,15,1,7,1,5,2,209.849303606898,NA,"Estimation"
"829",1620870,"N","NA","Dr",2018-01-13,"J8A 0T8",41.8,222,97,12,15,30,2,17,0,13,0,325.878936834633,NA,"Validation"
"830",1738577,"N","NA","NA",2018-02-09,"K7G 1Y",69.7,90,118,10,31,62,2,39,2,13,8,747.152056653053,NA,"Validation"
"831",1299580,"Y","NA","NA",2018-02-09,"G5H 3S",59.1,243,228,38,39,78,2,16,11,25,26,942.836930360645,4,"Validation"
"832",2185781,"Y","NA","Mrs",2018-02-12,"G5B 1H",NA,338,NA,NA,42,84,2,38,0,4,42,847.09383418411,4,"Estimation"
"833",2535889,"N","NA","NA",2018-01-31,"E7L 3L",90.2,221,118,46,35,105,3,6,6,49,44,1257.64982482418,NA,"Validation"
"834",2268383,"N","Student","Mr",2017-12-15,"B2T 2W",58.7,339,93,14,24,24,1,17,0,2,5,296.41838362813,NA,"Validation"
"835",2308384,NA,"Student","Mr",2018-01-19,"J2W 0H",74.1,233,166,24,19,38,2,23,2,12,1,397.864183437079,NA,"Holdout"
"836",1356085,"N","NA","Mr",2017-12-23,"G5T 2B",93.3,238,95,1,26,52,2,30,5,6,11,617.825558558106,NA,"Validation"
"837",2812173,"N","NA","Mrs",2018-02-11,"E7B 3X",114.7,183,141,12,6,12,2,7,0,1,4,134.322209760547,NA,"Validation"
"838",3307581,"N","Senior","NA",2018-02-10,"V0L 3S",76,56,121,44,31,62,2,24,1,11,26,714.824023343623,NA,"Validation"
"839",1159534,NA,"NA","NA",2018-01-06,"B1B 1J",49.1,119,131,51,11,22,2,0,12,0,10,240.375155668706,NA,"Holdout"
"840",3174020,"N","NA","Mr",2018-01-23,"H0H 2B",50.3,187,167,61,11,22,2,7,0,5,10,270.001817684621,NA,"Estimation"
"841",2847504,"N","NA","Mrs",2018-01-20,"B0V 2H9",110.1,122,177,4,16,32,2,21,11,0,0,320.310772001743,NA,"Estimation"
"842",1663114,"N","NA","NA",2018-02-18,"J6R 3P0",28.6,90,161,43,23,46,2,2,0,1,43,619.903149869293,NA,"Estimation"
"843",2688082,"N","Student","Ms",2017-12-09,"L9N 0L2",131.1,196,91,26,21,21,1,9,0,0,12,241.040318107232,NA,"Validation"
"844",1512735,NA,"NA","NA",2018-02-04,"B1K 1E1",64.8,158,180,47,13,26,2,7,0,5,14,276.74485610798,NA,"Holdout"
"845",2436078,NA,"Student","NA",2017-12-01,"L3V 1R5",60.9,369,132,45,17,17,1,7,0,10,0,183.722013808787,NA,"Holdout"
"846",1751757,"N","NA","Mrs",2018-02-15,"G0S 1C4",73.2,207,207,34,13,13,1,0,0,2,11,156.26707967557,NA,"Estimation"
"847",3267064,NA,"NA","Mrs",2017-12-03,"T1L 2L5",88.7,231,166,24,20,60,3,1,0,19,40,768.592178933322,NA,"Holdout"
"848",1574368,"N","NA","NA",2017-11-26,"T1P 0G1",NA,234,NA,NA,15,45,3,0,7,12,26,482.070859791711,NA,"Validation"
"849",1420359,"N","Senior","Mrs",2018-01-12,"V1R 2A4",30.9,203,274,5,21,42,2,11,5,13,13,477.568470217288,NA,"Estimation"
"850",2586055,NA,"NA","Mrs",2017-12-27,"B1K 2R",77.1,245,169,41,18,36,2,17,1,4,14,362.236349098384,NA,"Holdout"
"851",2133330,"N","NA","Mr",2018-02-21,"J0M 0C",79,237,108,3,21,42,2,9,1,26,6,546.672779213637,NA,"Estimation"
"852",1557397,"N","Senior","NA",2017-12-23,"J0E 1H",83.2,253,145,87,26,52,2,21,7,1,23,691.642579004169,NA,"Validation"
"853",2045940,"N","NA","NA",2017-12-18,"H7X 3L",49.4,269,109,41,17,34,2,1,0,14,19,445.545490570366,NA,"Validation"
"854",1776630,"N","Senior","Mr",2018-02-15,"M8V 2J",22.6,273,98,36,15,15,1,10,0,4,1,188.691453114152,NA,"Estimation"
"855",2296343,"N","Senior","Ms",2018-01-15,"E5M 3X",63.5,204,158,4,18,36,2,9,11,0,16,397.779962785542,NA,"Validation"
"856",1713278,NA,"NA","NA",2017-12-20,"E4T 0H",51.1,111,159,13,21,42,2,17,3,3,19,540.81573586911,NA,"Holdout"
"857",1764442,NA,"NA","Ms",2018-02-14,"H3J 1L",54.7,14,188,6,40,80,2,5,1,8,66,821.767710894346,1,"Holdout"
"858",1914142,NA,"Student","Mrs",2017-12-12,"G6G 0C",50.9,168,233,4,11,22,2,10,0,0,12,250.529071167111,NA,"Holdout"
"859",3309664,"N","NA","Ms",2018-02-12,"E2A 1T",62,93,168,67,20,40,2,4,0,18,18,537.536741420627,NA,"Estimation"
"860",1492853,"N","NA","Mr",2018-01-13,"E5T 3G",63.8,177,148,37,12,24,2,10,0,6,8,245.946948051453,NA,"Validation"
"861",1152497,NA,"NA","Mr",2018-02-10,"K9V 2C1",85.9,183,152,46,16,32,2,6,0,8,18,414.926857829094,NA,"Holdout"
"862",1611383,"N","Senior","NA",2018-01-14,"B1G 3Z9",89.7,220,192,58,17,17,1,1,3,5,8,172.51192250289,NA,"Estimation"
"863",1447715,"N","NA","Ms",2017-12-14,"T4L 0G4",54.1,317,110,54,24,48,2,27,0,10,11,608.823791116476,NA,"Estimation"
"864",1791022,NA,"NA","Mrs",2017-12-09,"E4H 0Z5",63.8,318,113,14,21,42,2,17,0,11,14,541.411036334932,NA,"Holdout"
"865",2357747,"Y","NA","Mr",2018-01-23,"G6G 1L2",77.2,264,109,53,9,27,3,8,0,2,17,345.143618518487,3,"Validation"
"866",1513622,"N","NA","Ms",2018-01-22,"E1J 2Y1",98,216,195,52,35,35,1,1,11,3,20,363.188559180126,NA,"Estimation"
"867",2119807,"Y","NA","Ms",2018-01-20,"R9A 2T9",68.9,229,182,60,8,16,2,10,1,5,0,170.992889523506,6,"Estimation"
"868",1370793,"N","Student","Ms",2018-02-22,"K2S 1Z3",36,196,91,27,13,26,2,19,4,0,3,263.146955724806,NA,"Estimation"
"869",1226429,NA,"NA","Mr",2017-11-22,"T4V 0R3",74.6,88,184,52,12,36,3,0,0,7,29,376.937403067946,NA,"Holdout"
"870",2546667,"N","Senior","NA",2018-02-07,"R5G 2J",67.6,336,104,4,11,22,2,5,1,4,12,263.903431281447,NA,"Estimation"
"871",2207422,"N","Student","Mr",2017-12-28,"J0X 2W",105.4,283,155,1,23,46,2,13,20,4,9,585.583968710154,NA,"Estimation"
"872",3320062,NA,"NA","Mrs",2018-01-29,"E8A 3R",76.9,282,203,48,30,60,2,11,1,23,25,749.786332882941,NA,"Holdout"
"873",2026831,NA,"Student","Ms",2018-02-07,"K7G 0Y",57.5,164,117,6,25,75,3,42,11,6,16,937.654229532927,NA,"Holdout"
"874",2742714,"N","NA","Mrs",2018-01-29,"G6L 3T",61.2,240,175,23,39,78,2,8,0,7,63,927.712124347687,NA,"Validation"
"875",1537782,NA,"Senior","NA",2018-01-25,"B2E 1P",59.9,234,134,36,34,68,2,23,11,21,13,680.522329218686,NA,"Holdout"
"876",3003492,"N","Student","Ms",2018-02-02,"R1A 1W",73.7,90,213,56,32,96,3,48,1,14,33,972.816712260246,NA,"Validation"
"877",1766757,"N","NA","NA",2017-10-29,"G5V 1H",73.5,188,180,20,11,22,2,12,0,4,6,256.559245884418,NA,"Estimation"
"878",2726479,"N","NA","Mr",2018-01-31,"J8N 2W",88.3,226,176,68,23,46,2,21,4,9,12,558.225139513612,NA,"Validation"
"879",2621810,NA,"NA","Mr",2017-12-27,"M4W 2R",76.4,228,87,54,23,46,2,0,11,15,20,591.313705679029,NA,"Holdout"
"880",2686557,"N","NA","Mrs",2018-01-13,"J5R 0V",62.7,156,129,20,11,22,2,1,0,0,21,239.41280259192,NA,"Estimation"
"881",2992641,"N","NA","Ms",2018-02-09,"N3Y 0L3",NA,331,NA,NA,16,32,2,9,0,3,20,341.174977600574,NA,"Estimation"
"882",1347983,NA,"NA","Mr",2018-02-28,"L7B 0K9",82.7,329,139,34,46,92,2,37,3,19,33,1231.46241429448,4,"Holdout"
"883",1156895,"N","NA","NA",2017-12-29,"E3E 3C8",68.8,248,138,66,20,40,2,14,4,3,19,470.182869881392,NA,"Estimation"
"884",1863383,NA,"NA","Ms",2017-11-26,"M1B 2Y6",73.7,155,133,19,10,20,2,12,4,1,3,239.50063046068,NA,"Holdout"
"885",2959025,NA,"NA","Ms",2018-01-10,"L7J 1W0",92.1,134,133,57,21,63,3,0,0,0,63,859.414883717895,NA,"Holdout"
"886",1851974,"N","NA","Mr",2018-01-02,"B2G 2Z3",105,109,134,63,23,69,3,1,2,3,63,800.695416301489,NA,"Estimation"
